"Rank","EntryId","EntryName","TimeRemaining","Points","Lineup"
85,81579633,"deebarizo (16/100)",0,125.05,"(3B) Alex Rodriguez ,(P) A.J. Burnett ,(1B) Mark Teixeira ,(C) Brian McCann ,(SS) Stephen Drew ,(P) Chris Archer ,(OF) David Peralta ,(2B) Dee Gordon ,(OF) Ender Inciarte ,(OF) Kevin Kiermaier "
85,81579659,"deebarizo (21/100)",0,125.05,"(3B) Alex Rodriguez ,(P) A.J. Burnett ,(1B) Mark Teixeira ,(C) Brian McCann ,(SS) Stephen Drew ,(P) Chris Archer ,(OF) David Peralta ,(2B) Dee Gordon ,(OF) Ender Inciarte ,(OF) Kevin Kiermaier "
85,81579663,"deebarizo (23/100)",0,125.05,"(3B) Alex Rodriguez ,(P) A.J. Burnett ,(1B) Mark Teixeira ,(C) Brian McCann ,(SS) Stephen Drew ,(P) Chris Archer ,(OF) David Peralta ,(2B) Dee Gordon ,(OF) Ender Inciarte ,(OF) Kevin Kiermaier "
85,81579669,"deebarizo (26/100)",0,125.05,"(3B) Alex Rodriguez ,(P) A.J. Burnett ,(1B) Mark Teixeira ,(C) Brian McCann ,(SS) Stephen Drew ,(P) Chris Archer ,(OF) David Peralta ,(2B) Dee Gordon ,(OF) Ender Inciarte ,(OF) Kevin Kiermaier "
85,81649821,"Kbasch (1/100)",0,125.05,"(3B) Alex Rodriguez ,(P) A.J. Burnett ,(C) Brian McCann ,(P) Chris Archer ,(OF) David Peralta ,(1B) Buster Posey ,(2B) Jose Altuve ,(SS) Jake Elmore ,(OF) Mike Trout ,(OF) Kevin Kiermaier "
85,81650028,"Kbasch (5/100)",0,125.05,"(3B) Alex Rodriguez ,(P) A.J. Burnett ,(C) Brian McCann ,(P) Chris Archer ,(OF) David Peralta ,(1B) Buster Posey ,(2B) Jose Altuve ,(SS) Jake Elmore ,(OF) Mike Trout ,(OF) Kevin Kiermaier "
85,81650034,"Kbasch (6/100)",0,125.05,"(3B) Alex Rodriguez ,(P) A.J. Burnett ,(C) Brian McCann ,(P) Chris Archer ,(OF) David Peralta ,(1B) Buster Posey ,(2B) Jose Altuve ,(SS) Jake Elmore ,(OF) Mike Trout ,(OF) Kevin Kiermaier "
85,81650065,"Kbasch (10/100)",0,125.05,"(3B) Alex Rodriguez ,(P) A.J. Burnett ,(C) Brian McCann ,(P) Chris Archer ,(OF) David Peralta ,(1B) Buster Posey ,(2B) Jose Altuve ,(SS) Jake Elmore ,(OF) Mike Trout ,(OF) Kevin Kiermaier "
85,81650088,"Kbasch (13/100)",0,125.05,"(3B) Alex Rodriguez ,(P) A.J. Burnett ,(C) Brian McCann ,(P) Chris Archer ,(OF) David Peralta ,(1B) Buster Posey ,(2B) Jose Altuve ,(SS) Jake Elmore ,(OF) Mike Trout ,(OF) Kevin Kiermaier "
85,81650100,"Kbasch (15/100)",0,125.05,"(3B) Alex Rodriguez ,(P) A.J. Burnett ,(C) Brian McCann ,(P) Chris Archer ,(OF) David Peralta ,(1B) Buster Posey ,(2B) Jose Altuve ,(SS) Jake Elmore ,(OF) Mike Trout ,(OF) Kevin Kiermaier "
85,81650195,"Kbasch (18/100)",0,125.05,"(3B) Alex Rodriguez ,(P) A.J. Burnett ,(C) Brian McCann ,(P) Chris Archer ,(OF) David Peralta ,(1B) Buster Posey ,(2B) Jose Altuve ,(SS) Jake Elmore ,(OF) Mike Trout ,(OF) Kevin Kiermaier "
85,81657164,"Kbasch (2/100)",0,125.05,"(3B) Alex Rodriguez ,(P) A.J. Burnett ,(C) Brian McCann ,(P) Chris Archer ,(OF) David Peralta ,(1B) Buster Posey ,(2B) Jose Altuve ,(SS) Jake Elmore ,(OF) Mike Trout ,(OF) Kevin Kiermaier "
85,81657176,"Kbasch (3/100)",0,125.05,"(3B) Alex Rodriguez ,(P) A.J. Burnett ,(C) Brian McCann ,(P) Chris Archer ,(OF) David Peralta ,(1B) Buster Posey ,(2B) Jose Altuve ,(SS) Jake Elmore ,(OF) Mike Trout ,(OF) Kevin Kiermaier "
85,81657182,"Kbasch (4/100)",0,125.05,"(3B) Alex Rodriguez ,(P) A.J. Burnett ,(C) Brian McCann ,(P) Chris Archer ,(OF) David Peralta ,(1B) Buster Posey ,(2B) Jose Altuve ,(SS) Jake Elmore ,(OF) Mike Trout ,(OF) Kevin Kiermaier "
85,81657214,"Kbasch (7/100)",0,125.05,"(3B) Alex Rodriguez ,(P) A.J. Burnett ,(C) Brian McCann ,(P) Chris Archer ,(OF) David Peralta ,(1B) Buster Posey ,(2B) Jose Altuve ,(SS) Jake Elmore ,(OF) Mike Trout ,(OF) Kevin Kiermaier "
85,81657233,"Kbasch (8/100)",0,125.05,"(3B) Alex Rodriguez ,(P) A.J. Burnett ,(C) Brian McCann ,(P) Chris Archer ,(OF) David Peralta ,(1B) Buster Posey ,(2B) Jose Altuve ,(SS) Jake Elmore ,(OF) Mike Trout ,(OF) Kevin Kiermaier "
85,81657238,"Kbasch (9/100)",0,125.05,"(3B) Alex Rodriguez ,(P) A.J. Burnett ,(C) Brian McCann ,(P) Chris Archer ,(OF) David Peralta ,(1B) Buster Posey ,(2B) Jose Altuve ,(SS) Jake Elmore ,(OF) Mike Trout ,(OF) Kevin Kiermaier "
85,81657266,"Kbasch (11/100)",0,125.05,"(3B) Alex Rodriguez ,(P) A.J. Burnett ,(C) Brian McCann ,(P) Chris Archer ,(OF) David Peralta ,(1B) Buster Posey ,(2B) Jose Altuve ,(SS) Jake Elmore ,(OF) Mike Trout ,(OF) Kevin Kiermaier "
85,81657271,"Kbasch (12/100)",0,125.05,"(3B) Alex Rodriguez ,(P) A.J. Burnett ,(C) Brian McCann ,(P) Chris Archer ,(OF) David Peralta ,(1B) Buster Posey ,(2B) Jose Altuve ,(SS) Jake Elmore ,(OF) Mike Trout ,(OF) Kevin Kiermaier "
85,81657285,"Kbasch (14/100)",0,125.05,"(3B) Alex Rodriguez ,(P) A.J. Burnett ,(C) Brian McCann ,(P) Chris Archer ,(OF) David Peralta ,(1B) Buster Posey ,(2B) Jose Altuve ,(SS) Jake Elmore ,(OF) Mike Trout ,(OF) Kevin Kiermaier "
85,81657304,"Kbasch (16/100)",0,125.05,"(3B) Alex Rodriguez ,(P) A.J. Burnett ,(C) Brian McCann ,(P) Chris Archer ,(OF) David Peralta ,(1B) Buster Posey ,(2B) Jose Altuve ,(SS) Jake Elmore ,(OF) Mike Trout ,(OF) Kevin Kiermaier "
85,81657367,"Kbasch (17/100)",0,125.05,"(3B) Alex Rodriguez ,(P) A.J. Burnett ,(C) Brian McCann ,(P) Chris Archer ,(OF) David Peralta ,(1B) Buster Posey ,(2B) Jose Altuve ,(SS) Jake Elmore ,(OF) Mike Trout ,(OF) Kevin Kiermaier "
111,81570714,"mbartholomae1 (1/100)",0,125.00,"(3B) Alex Rodriguez ,(OF) Marlon Byrd ,(P) Chris Archer ,(SS) Marwin Gonzalez ,(P) Collin McHugh ,(2B) Jose Altuve ,(1B) Paul Goldschmidt ,(OF) Ender Inciarte ,(C) J.T. Realmuto ,(OF) Kevin Kiermaier "
112,80439007,"Tdwright2020 (2/100)",0,124.60,"(3B) Alex Rodriguez ,(P) Dan Haren ,(OF) Adam Jones ,(2B) Neil Walker ,(OF) Mark Trumbo ,(OF) Jacoby Ellsbury ,(C) Buster Posey ,(P) Anthony DeSclafani ,(1B) Paul Goldschmidt ,(SS) Adeiny Hechavarria "
113,81020722,"brainiacmacten (1/100)",0,124.30,"(P) A.J. Burnett ,(P) Dan Haren ,(3B) Chase Headley ,(OF) Giancarlo Stanton ,(C) Derek Norris ,(2B) Logan Forsythe ,(OF) Mike Trout ,(1B) Paul Goldschmidt ,(SS) Jonathan Villar ,(OF) Gregory Polanco "
114,81640988,"walshjv8992 (1/100)",0,124.05,"(3B) Alex Rodriguez ,(P) A.J. Burnett ,(1B) Mark Teixeira ,(SS) J.J. Hardy ,(C) Brian McCann ,(2B) Neil Walker ,(P) Chris Archer ,(OF) David Peralta ,(OF) Ender Inciarte ,(OF) Kevin Kiermaier "
115,81641392,"bradernst04 (1/100)",0,123.65,"(3B) Alex Rodriguez ,(C) Brian McCann ,(P) Dan Haren ,(OF) Matt Kemp ,(OF) Mark Trumbo ,(SS) Stephen Drew ,(P) Chris Archer ,(OF) David Peralta ,(2B) Yangervis Solarte ,(1B) Paul Goldschmidt "
115,81650680,"bradernst04 (4/100)",0,123.65,"(3B) Alex Rodriguez ,(C) Brian McCann ,(P) Dan Haren ,(OF) Matt Kemp ,(OF) Mark Trumbo ,(SS) Stephen Drew ,(P) Chris Archer ,(OF) David Peralta ,(2B) Yangervis Solarte ,(1B) Paul Goldschmidt "
115,81650688,"bradernst04 (5/100)",0,123.65,"(3B) Alex Rodriguez ,(C) Brian McCann ,(P) Dan Haren ,(OF) Matt Kemp ,(OF) Mark Trumbo ,(SS) Stephen Drew ,(P) Chris Archer ,(OF) David Peralta ,(2B) Yangervis Solarte ,(1B) Paul Goldschmidt "
115,81657988,"bradernst04 (2/100)",0,123.65,"(3B) Alex Rodriguez ,(C) Brian McCann ,(P) Dan Haren ,(OF) Matt Kemp ,(OF) Mark Trumbo ,(SS) Stephen Drew ,(P) Chris Archer ,(OF) David Peralta ,(2B) Yangervis Solarte ,(1B) Paul Goldschmidt "
115,81658006,"bradernst04 (3/100)",0,123.65,"(3B) Alex Rodriguez ,(C) Brian McCann ,(P) Dan Haren ,(OF) Matt Kemp ,(OF) Mark Trumbo ,(SS) Stephen Drew ,(P) Chris Archer ,(OF) David Peralta ,(2B) Yangervis Solarte ,(1B) Paul Goldschmidt "
120,81632871,"gotribe99 (4/100)",0,123.60,"(P) A.J. Burnett ,(SS) Erick Aybar ,(2B) Neil Walker ,(OF) Andrew McCutchen ,(P) Hector Santiago ,(OF) Mike Trout ,(OF) Wil Myers ,(1B) Paul Goldschmidt ,(C) Evan Gattis ,(3B) Cory Spangenberg "
120,81640304,"gotribe99 (3/100)",0,123.60,"(P) A.J. Burnett ,(SS) Erick Aybar ,(2B) Neil Walker ,(OF) Andrew McCutchen ,(P) Hector Santiago ,(OF) Mike Trout ,(OF) Wil Myers ,(1B) Paul Goldschmidt ,(C) Evan Gattis ,(3B) Cory Spangenberg "
122,80455891,"thefantasyfix (2/100)",0,123.35,"(3B) Alex Rodriguez ,(OF) Mark Trumbo ,(SS) Stephen Drew ,(P) Chris Archer ,(OF) David Peralta ,(C) Derek Norris ,(P) Anthony DeSclafani ,(2B) Jose Altuve ,(1B) Paul Goldschmidt ,(OF) Ender Inciarte "
123,81638848,"rickers18 (1/100)",0,123.05,"(3B) Alex Rodriguez ,(P) A.J. Burnett ,(1B) Mark Teixeira ,(OF) Angel Pagan ,(2B) Luis Valbuena ,(OF) Brett Gardner ,(C) Tuffy Gosewisch ,(OF) Jacoby Ellsbury ,(P) Chris Archer ,(SS) Jonathan Villar "
123,81638860,"rickers18 (2/100)",0,123.05,"(3B) Alex Rodriguez ,(P) A.J. Burnett ,(1B) Mark Teixeira ,(OF) Angel Pagan ,(2B) Luis Valbuena ,(OF) Brett Gardner ,(C) Tuffy Gosewisch ,(OF) Jacoby Ellsbury ,(P) Chris Archer ,(SS) Jonathan Villar "
123,81638866,"rickers18 (3/100)",0,123.05,"(3B) Alex Rodriguez ,(P) A.J. Burnett ,(1B) Mark Teixeira ,(OF) Angel Pagan ,(2B) Luis Valbuena ,(OF) Brett Gardner ,(C) Tuffy Gosewisch ,(OF) Jacoby Ellsbury ,(P) Chris Archer ,(SS) Jonathan Villar "
123,81646794,"TKWinsome (2/100)",0,123.05,"(3B) Alex Rodriguez ,(P) A.J. Burnett ,(C) Brian McCann ,(2B) Neil Walker ,(OF) Colby Rasmus ,(P) Chris Archer ,(1B) Brandon Belt ,(OF) David Peralta ,(SS) Brandon Crawford ,(OF) Kevin Kiermaier "
127,81538941,"wildcatformation (1/100)",0,122.45,"(3B) Alex Rodriguez ,(1B) Mark Teixeira ,(C) Brian McCann ,(OF) Adam Jones ,(P) Chris Archer ,(SS) Brandon Crawford ,(2B) Dee Gordon ,(P) Rubby De La Rosa ,(OF) Gregory Polanco ,(OF) Kevin Kiermaier "
128,81621705,"mscs123 (2/100)",0,122.25,"(3B) Alex Rodriguez ,(C) Brian McCann ,(P) Dan Haren ,(2B) Neil Walker ,(SS) Stephen Drew ,(P) Collin McHugh ,(OF) Billy Hamilton ,(OF) Wil Myers ,(1B) Paul Goldschmidt ,(OF) Starling Marte "
129,81641216,"rankg9010 (7/100)",0,122.10,"(P) A.J. Burnett ,(C) Brian McCann ,(1B) Chris Davis ,(OF) David Peralta ,(3B) Jimmy Paredes ,(2B) Yangervis Solarte ,(SS) Brandon Crawford ,(OF) Mike Trout ,(P) Rubby De La Rosa ,(OF) Yasmany Tomas "
130,80421116,"underjones (1/100)",0,122.05,"(P) A.J. Burnett ,(OF) Mark Trumbo ,(P) Chris Archer ,(OF) David Peralta ,(2B) Jose Altuve ,(SS) Jake Elmore ,(1B) Paul Goldschmidt ,(OF) Ender Inciarte ,(C) Evan Gattis ,(3B) Cory Spangenberg "
130,80421117,"underjones (2/100)",0,122.05,"(P) A.J. Burnett ,(OF) Mark Trumbo ,(P) Chris Archer ,(OF) David Peralta ,(2B) Jose Altuve ,(SS) Jake Elmore ,(1B) Paul Goldschmidt ,(OF) Ender Inciarte ,(C) Evan Gattis ,(3B) Cory Spangenberg "
130,80421118,"underjones (3/100)",0,122.05,"(P) A.J. Burnett ,(OF) Mark Trumbo ,(P) Chris Archer ,(OF) David Peralta ,(2B) Jose Altuve ,(SS) Jake Elmore ,(1B) Paul Goldschmidt ,(OF) Ender Inciarte ,(C) Evan Gattis ,(3B) Cory Spangenberg "
130,80421119,"underjones (4/100)",0,122.05,"(P) A.J. Burnett ,(OF) Mark Trumbo ,(P) Chris Archer ,(OF) David Peralta ,(2B) Jose Altuve ,(SS) Jake Elmore ,(1B) Paul Goldschmidt ,(OF) Ender Inciarte ,(C) Evan Gattis ,(3B) Cory Spangenberg "
130,80421120,"underjones (5/100)",0,122.05,"(P) A.J. Burnett ,(OF) Mark Trumbo ,(P) Chris Archer ,(OF) David Peralta ,(2B) Jose Altuve ,(SS) Jake Elmore ,(1B) Paul Goldschmidt ,(OF) Ender Inciarte ,(C) Evan Gattis ,(3B) Cory Spangenberg "
130,80421135,"underjones (20/100)",0,122.05,"(P) A.J. Burnett ,(OF) Mark Trumbo ,(P) Chris Archer ,(OF) David Peralta ,(2B) Jose Altuve ,(SS) Jake Elmore ,(1B) Paul Goldschmidt ,(OF) Ender Inciarte ,(C) Evan Gattis ,(3B) Cory Spangenberg "
130,80421136,"underjones (21/100)",0,122.05,"(P) A.J. Burnett ,(OF) Mark Trumbo ,(P) Chris Archer ,(OF) David Peralta ,(2B) Jose Altuve ,(SS) Jake Elmore ,(1B) Paul Goldschmidt ,(OF) Ender Inciarte ,(C) Evan Gattis ,(3B) Cory Spangenberg "
130,80421137,"underjones (22/100)",0,122.05,"(P) A.J. Burnett ,(OF) Mark Trumbo ,(P) Chris Archer ,(OF) David Peralta ,(2B) Jose Altuve ,(SS) Jake Elmore ,(1B) Paul Goldschmidt ,(OF) Ender Inciarte ,(C) Evan Gattis ,(3B) Cory Spangenberg "
130,80421138,"underjones (23/100)",0,122.05,"(P) A.J. Burnett ,(OF) Mark Trumbo ,(P) Chris Archer ,(OF) David Peralta ,(2B) Jose Altuve ,(SS) Jake Elmore ,(1B) Paul Goldschmidt ,(OF) Ender Inciarte ,(C) Evan Gattis ,(3B) Cory Spangenberg "
130,80421139,"underjones (24/100)",0,122.05,"(P) A.J. Burnett ,(OF) Mark Trumbo ,(P) Chris Archer ,(OF) David Peralta ,(2B) Jose Altuve ,(SS) Jake Elmore ,(1B) Paul Goldschmidt ,(OF) Ender Inciarte ,(C) Evan Gattis ,(3B) Cory Spangenberg "
130,80421140,"underjones (25/100)",0,122.05,"(P) A.J. Burnett ,(OF) Mark Trumbo ,(P) Chris Archer ,(OF) David Peralta ,(2B) Jose Altuve ,(SS) Jake Elmore ,(1B) Paul Goldschmidt ,(OF) Ender Inciarte ,(C) Evan Gattis ,(3B) Cory Spangenberg "
130,80421141,"underjones (26/100)",0,122.05,"(P) A.J. Burnett ,(OF) Mark Trumbo ,(P) Chris Archer ,(OF) David Peralta ,(2B) Jose Altuve ,(SS) Jake Elmore ,(1B) Paul Goldschmidt ,(OF) Ender Inciarte ,(C) Evan Gattis ,(3B) Cory Spangenberg "
130,80421162,"underjones (46/100)",0,122.05,"(P) A.J. Burnett ,(OF) Mark Trumbo ,(P) Chris Archer ,(OF) David Peralta ,(2B) Jose Altuve ,(SS) Jake Elmore ,(1B) Paul Goldschmidt ,(OF) Ender Inciarte ,(C) Evan Gattis ,(3B) Cory Spangenberg "
130,80421163,"underjones (47/100)",0,122.05,"(P) A.J. Burnett ,(OF) Mark Trumbo ,(P) Chris Archer ,(OF) David Peralta ,(2B) Jose Altuve ,(SS) Jake Elmore ,(1B) Paul Goldschmidt ,(OF) Ender Inciarte ,(C) Evan Gattis ,(3B) Cory Spangenberg "
130,80421164,"underjones (48/100)",0,122.05,"(P) A.J. Burnett ,(OF) Mark Trumbo ,(P) Chris Archer ,(OF) David Peralta ,(2B) Jose Altuve ,(SS) Jake Elmore ,(1B) Paul Goldschmidt ,(OF) Ender Inciarte ,(C) Evan Gattis ,(3B) Cory Spangenberg "
130,80421165,"underjones (49/100)",0,122.05,"(P) A.J. Burnett ,(OF) Mark Trumbo ,(P) Chris Archer ,(OF) David Peralta ,(2B) Jose Altuve ,(SS) Jake Elmore ,(1B) Paul Goldschmidt ,(OF) Ender Inciarte ,(C) Evan Gattis ,(3B) Cory Spangenberg "
130,80421166,"underjones (50/100)",0,122.05,"(P) A.J. Burnett ,(OF) Mark Trumbo ,(P) Chris Archer ,(OF) David Peralta ,(2B) Jose Altuve ,(SS) Jake Elmore ,(1B) Paul Goldschmidt ,(OF) Ender Inciarte ,(C) Evan Gattis ,(3B) Cory Spangenberg "
130,81579496,"deebarizo (3/100)",0,122.05,"(3B) Alex Rodriguez ,(P) A.J. Burnett ,(1B) Mark Teixeira ,(C) Brian McCann ,(SS) Stephen Drew ,(P) Chris Archer ,(OF) David Peralta ,(2B) Jose Altuve ,(OF) Ender Inciarte ,(OF) Kevin Kiermaier "
130,81579604,"deebarizo (4/100)",0,122.05,"(3B) Alex Rodriguez ,(P) A.J. Burnett ,(1B) Mark Teixeira ,(C) Brian McCann ,(SS) Stephen Drew ,(P) Chris Archer ,(OF) David Peralta ,(2B) Jose Altuve ,(OF) Ender Inciarte ,(OF) Kevin Kiermaier "
130,81579607,"deebarizo (5/100)",0,122.05,"(3B) Alex Rodriguez ,(P) A.J. Burnett ,(1B) Mark Teixeira ,(C) Brian McCann ,(SS) Stephen Drew ,(P) Chris Archer ,(OF) David Peralta ,(2B) Jose Altuve ,(OF) Ender Inciarte ,(OF) Kevin Kiermaier "
130,81579609,"deebarizo (6/100)",0,122.05,"(3B) Alex Rodriguez ,(P) A.J. Burnett ,(1B) Mark Teixeira ,(C) Brian McCann ,(SS) Stephen Drew ,(P) Chris Archer ,(OF) David Peralta ,(2B) Jose Altuve ,(OF) Ender Inciarte ,(OF) Kevin Kiermaier "
130,81579613,"deebarizo (8/100)",0,122.05,"(3B) Alex Rodriguez ,(P) A.J. Burnett ,(1B) Mark Teixeira ,(C) Brian McCann ,(SS) Stephen Drew ,(P) Chris Archer ,(OF) David Peralta ,(2B) Jose Altuve ,(OF) Ender Inciarte ,(OF) Kevin Kiermaier "
130,81579616,"deebarizo (9/100)",0,122.05,"(3B) Alex Rodriguez ,(P) A.J. Burnett ,(1B) Mark Teixeira ,(C) Brian McCann ,(SS) Stephen Drew ,(P) Chris Archer ,(OF) David Peralta ,(2B) Jose Altuve ,(OF) Ender Inciarte ,(OF) Kevin Kiermaier "
130,81586791,"Bigrobnutz (1/100)",0,122.05,"(3B) Alex Rodriguez ,(P) A.J. Burnett ,(1B) Mark Teixeira ,(C) Brian McCann ,(SS) Stephen Drew ,(P) Chris Archer ,(OF) David Peralta ,(2B) Jose Altuve ,(OF) Ender Inciarte ,(OF) Kevin Kiermaier "
130,81647727,"g123 (1/100)",0,122.05,"(P) A.J. Burnett ,(OF) Mark Trumbo ,(P) Chris Archer ,(OF) David Peralta ,(C) Derek Norris ,(2B) Jose Altuve ,(SS) Jake Elmore ,(OF) Wil Myers ,(1B) Paul Goldschmidt ,(3B) Cory Spangenberg "
155,81592458,"VViIIis (1/100)",0,122.00,"(3B) Alex Rodriguez ,(1B) Mark Teixeira ,(OF) Marlon Byrd ,(C) Brian McCann ,(P) Chris Archer ,(P) Collin McHugh ,(2B) Jose Altuve ,(SS) Jonathan Villar ,(OF) Evan Gattis ,(OF) Kevin Kiermaier "
156,81638493,"mtcalder33 (2/100)",0,121.95,"(3B) Alex Rodriguez ,(1B) Mark Teixeira ,(OF) Matt Kemp ,(P) Chris Archer ,(P) Hector Santiago ,(OF) Giancarlo Stanton ,(C) Derek Norris ,(2B) Dee Gordon ,(SS) Jake Elmore ,(OF) Mike Trout "
157,81615921,"Hawaii_King_J (1/100)",0,121.65,"(3B) Alex Rodriguez ,(P) A.J. Burnett ,(1B) Mark Teixeira ,(C) Brian McCann ,(OF) Mark Trumbo ,(OF) Brett Gardner ,(OF) Jacoby Ellsbury ,(2B) Yangervis Solarte ,(P) Collin McHugh ,(SS) Nick Ahmed "
158,81006451,"dfines31 (1/100)",0,121.20,"(P) Dan Haren ,(OF) Andrew McCutchen ,(SS) Cliff Pennington ,(OF) Jacoby Ellsbury ,(3B) Chris Davis ,(P) Hector Santiago ,(C) Derek Norris ,(2B) Yangervis Solarte ,(OF) Mike Trout ,(1B) Paul Goldschmidt "
159,81612406,"chuckface8 (1/100)",0,121.05,"(3B) Alex Rodriguez ,(P) A.J. Burnett ,(1B) Mark Trumbo ,(OF) Jacoby Ellsbury ,(P) Chris Archer ,(C) Buster Posey ,(OF) Gregory Polanco ,(OF) Kevin Kiermaier ,(2B) Cory Spangenberg ,(SS) Matt Duffy "
160,80461443,"yungkey23 (1/100)",0,121.00,"(3B) Alex Rodriguez ,(SS) Erick Aybar ,(P) Chris Archer ,(OF) Giancarlo Stanton ,(C) Derek Norris ,(P) Collin McHugh ,(2B) Jake Elmore ,(OF) Mike Trout ,(1B) Paul Goldschmidt ,(OF) Ender Inciarte "
160,80461481,"yungkey23 (2/100)",0,121.00,"(3B) Alex Rodriguez ,(SS) Erick Aybar ,(P) Chris Archer ,(OF) Giancarlo Stanton ,(C) Derek Norris ,(P) Collin McHugh ,(2B) Jake Elmore ,(OF) Mike Trout ,(1B) Paul Goldschmidt ,(OF) Ender Inciarte "
160,80495008,"Piratesfan6 (2/100)",0,121.00,"(3B) Martin Prado ,(OF) Mark Trumbo ,(OF) Justin Upton ,(P) Chris Archer ,(OF) David Peralta ,(C) Buster Posey ,(2B) Logan Forsythe ,(P) Collin McHugh ,(1B) Paul Goldschmidt ,(SS) Matt Duffy "
160,81569655,"Thirstymayor (1/100)",0,121.00,"(3B) Alex Rodriguez ,(1B) Mark Teixeira ,(C) Brian McCann ,(2B) Neil Walker ,(SS) Stephen Drew ,(OF) Brett Gardner ,(OF) Jacoby Ellsbury ,(P) Chris Archer ,(OF) Joey Butler ,(P) Collin McHugh "
160,81612746,"mark_scarn (1/100)",0,121.00,"(3B) Alex Rodriguez ,(C) Chris Stewart ,(OF) Adam Jones ,(1B) Mark Trumbo ,(OF) Justin Upton ,(P) Chris Archer ,(P) Collin McHugh ,(2B) Chris Owings ,(OF) Gregory Polanco ,(SS) Adeiny Hechavarria "
160,81640581,"harveynuts (2/100)",0,121.00,"(3B) Alex Rodriguez ,(SS) Erick Aybar ,(P) Chris Archer ,(OF) Giancarlo Stanton ,(C) Derek Norris ,(P) Collin McHugh ,(2B) Jake Elmore ,(OF) Mike Trout ,(1B) Paul Goldschmidt ,(OF) Ender Inciarte "
160,81640862,"gazmag (1/100)",0,121.00,"(P) A.J. Burnett ,(OF) Marlon Byrd ,(2B) Neil Walker ,(OF) Kyle Blanks ,(C) Francisco Cervelli ,(3B) Todd Frazier ,(P) Anthony DeSclafani ,(OF) Mike Trout ,(1B) Paul Goldschmidt ,(SS) Jung Ho Kang "
167,81552518,"jordanh415 (1/100)",0,120.95,"(3B) Alex Rodriguez ,(1B) Joey Votto ,(SS) Stephen Drew ,(OF) Jacoby Ellsbury ,(P) Chris Archer ,(P) Hector Santiago ,(OF) David Peralta ,(C) Buster Posey ,(2B) Jose Altuve ,(OF) Gregory Polanco "
168,81577319,"djensen54 (1/100)",0,120.65,"(3B) Alex Rodriguez ,(1B) Mark Teixeira ,(C) Brian McCann ,(P) Dan Haren ,(OF) Jacoby Ellsbury ,(P) Chris Archer ,(OF) Giancarlo Stanton ,(2B) Dee Gordon ,(SS) Alexi Amarista ,(OF) Delino DeShields "
169,81636902,"MartyBaceda (3/100)",0,120.60,"(P) A.J. Burnett ,(1B) Mark Teixeira ,(OF) Adam Jones ,(OF) Jacoby Ellsbury ,(P) Hector Santiago ,(SS) Brandon Crawford ,(2B) Dee Gordon ,(C) Caleb Joseph ,(3B) Manny Machado ,(OF) Kevin Kiermaier "
170,81632925,"chikihut (1/100)",0,120.45,"(3B) Alex Rodriguez ,(1B) Joey Votto ,(2B) Neil Walker ,(OF) Jacoby Ellsbury ,(P) Chris Archer ,(SS) Tim Beckham ,(OF) Mike Trout ,(OF) Starling Marte ,(P) Rubby De La Rosa ,(C) J.T. Realmuto "
171,80480185,"i8thr2 (1/100)",0,120.25,"(3B) Alex Rodriguez ,(C) Brian McCann ,(P) Dan Haren ,(OF) Jacoby Ellsbury ,(OF) Giancarlo Stanton ,(2B) Dee Gordon ,(OF) Mike Trout ,(1B) Paul Goldschmidt ,(SS) Adeiny Hechavarria ,(P) Nick Martinez "
172,81630956,"Galante118 (1/100)",0,120.05,"(3B) Alex Rodriguez ,(P) A.J. Burnett ,(C) Brian McCann ,(P) Chris Archer ,(OF) David Peralta ,(2B) Yangervis Solarte ,(SS) Brandon Crawford ,(1B) Paul Goldschmidt ,(OF) Ender Inciarte ,(OF) Kevin Kiermaier "
172,81639629,"Galante118 (2/100)",0,120.05,"(3B) Alex Rodriguez ,(P) A.J. Burnett ,(C) Brian McCann ,(P) Chris Archer ,(OF) David Peralta ,(2B) Yangervis Solarte ,(SS) Brandon Crawford ,(1B) Paul Goldschmidt ,(OF) Ender Inciarte ,(OF) Kevin Kiermaier "
172,81639630,"Galante118 (3/100)",0,120.05,"(3B) Alex Rodriguez ,(P) A.J. Burnett ,(C) Brian McCann ,(P) Chris Archer ,(OF) David Peralta ,(2B) Yangervis Solarte ,(SS) Brandon Crawford ,(1B) Paul Goldschmidt ,(OF) Ender Inciarte ,(OF) Kevin Kiermaier "
172,81639631,"Galante118 (4/100)",0,120.05,"(3B) Alex Rodriguez ,(P) A.J. Burnett ,(C) Brian McCann ,(P) Chris Archer ,(OF) David Peralta ,(2B) Yangervis Solarte ,(SS) Brandon Crawford ,(1B) Paul Goldschmidt ,(OF) Ender Inciarte ,(OF) Kevin Kiermaier "
172,81639632,"Galante118 (5/100)",0,120.05,"(3B) Alex Rodriguez ,(P) A.J. Burnett ,(C) Brian McCann ,(P) Chris Archer ,(OF) David Peralta ,(2B) Yangervis Solarte ,(SS) Brandon Crawford ,(1B) Paul Goldschmidt ,(OF) Ender Inciarte ,(OF) Kevin Kiermaier "
172,81639633,"Galante118 (6/100)",0,120.05,"(3B) Alex Rodriguez ,(P) A.J. Burnett ,(C) Brian McCann ,(P) Chris Archer ,(OF) David Peralta ,(2B) Yangervis Solarte ,(SS) Brandon Crawford ,(1B) Paul Goldschmidt ,(OF) Ender Inciarte ,(OF) Kevin Kiermaier "
